id,prompt,model_x,model_y,winner,left,right
2385,10,98,11,right,Weaver 12k,MythoMax-L2 (13B)
2386,10,98,14,right,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
2387,10,98,13,tie,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
2388,10,98,94,right,Weaver 12k,PaLM 2 Bison
2389,10,95,98,left,PaLM 2 Bison (Code Chat),Weaver 12k
2390,10,10,98,left,Platypus-2 Instruct (70B),Weaver 12k
2391,10,2,98,left,Pythia-Chat-Base (7B),Weaver 12k
2392,10,6,98,left,Qwen-Chat (7B),Weaver 12k
2393,10,98,99,right,Weaver 12k,ReMM SLERP L2 13B
2394,10,1,98,right,RedPajama-INCITE Chat (3B),Weaver 12k
2395,10,3,98,left,RedPajama-INCITE Chat (7B),Weaver 12k
2396,10,98,25,right,Weaver 12k,Vicuna v1.3 (13B)
2397,10,98,24,right,Weaver 12k,Vicuna v1.3 (7B)
2398,10,98,26,right,Weaver 12k,Vicuna v1.5 (13B)
2399,10,21,98,left,Vicuna-FastChat-T5 (3B),Weaver 12k
2400,10,12,97,left,StarCoderChat Alpha (16B),Airoboros L2 70B
2401,10,12,29,left,StarCoderChat Alpha (16B),Alpaca (7B)
2402,10,12,5,left,StarCoderChat Alpha (16B),Chronos Hermes (13B)
2403,10,12,83,left,StarCoderChat Alpha (16B),Claude Instant v1
2404,10,12,101,left,StarCoderChat Alpha (16B),Claude v1
2405,10,100,12,right,Claude v1.2,StarCoderChat Alpha (16B)
2406,10,84,12,right,Claude v2,StarCoderChat Alpha (16B)
2407,10,12,19,right,StarCoderChat Alpha (16B),Code Llama Instruct (13B)
2408,10,18,12,left,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
2409,10,9,12,right,Dolly v2 (12B),StarCoderChat Alpha (16B)
2410,10,7,12,right,Dolly v2 (3B),StarCoderChat Alpha (16B)
2411,10,8,12,right,Dolly v2 (7B),StarCoderChat Alpha (16B)
2412,10,31,12,right,Falcon Instruct (40B),StarCoderChat Alpha (16B)
2413,10,12,30,left,StarCoderChat Alpha (16B),Falcon Instruct (7B)
2414,10,12,81,left,StarCoderChat Alpha (16B),GPT 3.5 Turbo
2415,10,82,12,right,GPT 3.5 Turbo (16k),StarCoderChat Alpha (16B)
2416,10,80,12,right,GPT 4,StarCoderChat Alpha (16B)
2417,10,12,4,left,StarCoderChat Alpha (16B),GPT-NeoXT-Chat-Base (20B)
2418,10,12,32,right,StarCoderChat Alpha (16B),Guanaco (13B)
2419,10,12,33,left,StarCoderChat Alpha (16B),Guanaco (33B)
2420,10,34,12,left,Guanaco (65B),StarCoderChat Alpha (16B)
2421,10,12,86,left,StarCoderChat Alpha (16B),Jurassic 2 Mid
2422,10,12,87,left,StarCoderChat Alpha (16B),Jurassic 2 Ultra
2423,10,22,12,left,LLaMA 2 SFT v10 (70B),StarCoderChat Alpha (16B)
2424,10,16,12,right,LLaMA-2-Chat (13B),StarCoderChat Alpha (16B)
2425,10,12,15,left,StarCoderChat Alpha (16B),LLaMA-2-Chat (7B)
2426,10,28,12,tie,MPT-Chat (30B),StarCoderChat Alpha (16B)
2427,10,12,27,right,StarCoderChat Alpha (16B),MPT-Chat (7B)
2428,10,12,96,right,StarCoderChat Alpha (16B),Mythalion 13B
2429,10,11,12,left,MythoMax-L2 (13B),StarCoderChat Alpha (16B)
2430,10,13,12,right,Open-Assistant StableLM SFT-7 (7B),StarCoderChat Alpha (16B)
2431,10,12,94,right,StarCoderChat Alpha (16B),PaLM 2 Bison
2432,10,95,12,right,PaLM 2 Bison (Code Chat),StarCoderChat Alpha (16B)
2433,10,12,10,left,StarCoderChat Alpha (16B),Platypus-2 Instruct (70B)
2434,10,12,2,left,StarCoderChat Alpha (16B),Pythia-Chat-Base (7B)
2435,10,6,12,right,Qwen-Chat (7B),StarCoderChat Alpha (16B)
2436,10,99,12,right,ReMM SLERP L2 13B,StarCoderChat Alpha (16B)
2437,10,1,12,right,RedPajama-INCITE Chat (3B),StarCoderChat Alpha (16B)
2438,10,97,13,left,Airoboros L2 70B,Open-Assistant StableLM SFT-7 (7B)
2439,10,13,29,right,Open-Assistant StableLM SFT-7 (7B),Alpaca (7B)
2440,10,13,83,right,Open-Assistant StableLM SFT-7 (7B),Claude Instant v1
2441,10,101,13,left,Claude v1,Open-Assistant StableLM SFT-7 (7B)
2442,10,13,100,right,Open-Assistant StableLM SFT-7 (7B),Claude v1.2
2443,10,84,13,left,Claude v2,Open-Assistant StableLM SFT-7 (7B)
2444,10,13,19,right,Open-Assistant StableLM SFT-7 (7B),Code Llama Instruct (13B)
2445,10,13,20,right,Open-Assistant StableLM SFT-7 (7B),Code Llama Instruct (34B)
2446,10,18,13,left,Code Llama Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
2447,10,9,13,left,Dolly v2 (12B),Open-Assistant StableLM SFT-7 (7B)
2448,10,13,7,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (3B)
2449,10,13,8,tie,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
2450,10,31,13,left,Falcon Instruct (40B),Open-Assistant StableLM SFT-7 (7B)
2451,10,30,13,left,Falcon Instruct (7B),Open-Assistant StableLM SFT-7 (7B)
2452,10,13,81,right,Open-Assistant StableLM SFT-7 (7B),GPT 3.5 Turbo
2453,10,13,82,right,Open-Assistant StableLM SFT-7 (7B),GPT 3.5 Turbo (16k)
2454,10,13,80,right,Open-Assistant StableLM SFT-7 (7B),GPT 4
2455,10,13,4,right,Open-Assistant StableLM SFT-7 (7B),GPT-NeoXT-Chat-Base (20B)
2456,10,32,13,left,Guanaco (13B),Open-Assistant StableLM SFT-7 (7B)
2457,10,34,13,left,Guanaco (65B),Open-Assistant StableLM SFT-7 (7B)
2458,10,13,86,right,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
2459,10,13,87,right,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Ultra
2460,10,23,13,left,Koala (13B),Open-Assistant StableLM SFT-7 (7B)
2461,10,22,13,left,LLaMA 2 SFT v10 (70B),Open-Assistant StableLM SFT-7 (7B)
2462,10,13,17,right,Open-Assistant StableLM SFT-7 (7B),LLaMA-2-Chat (70B)
2463,10,28,13,left,MPT-Chat (30B),Open-Assistant StableLM SFT-7 (7B)
2464,10,13,27,right,Open-Assistant StableLM SFT-7 (7B),MPT-Chat (7B)
2465,10,13,96,right,Open-Assistant StableLM SFT-7 (7B),Mythalion 13B
2466,10,11,13,left,MythoMax-L2 (13B),Open-Assistant StableLM SFT-7 (7B)
2467,10,21,5,right,Vicuna-FastChat-T5 (3B),Chronos Hermes (13B)
2468,10,21,20,right,Vicuna-FastChat-T5 (3B),Code Llama Instruct (34B)
2469,10,21,33,right,Vicuna-FastChat-T5 (3B),Guanaco (33B)
2470,10,21,23,right,Vicuna-FastChat-T5 (3B),Koala (13B)
2471,10,16,21,left,LLaMA-2-Chat (13B),Vicuna-FastChat-T5 (3B)
2472,10,17,21,left,LLaMA-2-Chat (70B),Vicuna-FastChat-T5 (3B)
2473,10,15,21,left,LLaMA-2-Chat (7B),Vicuna-FastChat-T5 (3B)
2474,10,14,21,left,Open-Assistant Pythia SFT-4 (12B),Vicuna-FastChat-T5 (3B)
2475,10,21,13,tie,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
2476,10,21,3,right,Vicuna-FastChat-T5 (3B),RedPajama-INCITE Chat (7B)
2477,10,21,12,right,Vicuna-FastChat-T5 (3B),StarCoderChat Alpha (16B)
2478,10,14,8,left,Open-Assistant Pythia SFT-4 (12B),Dolly v2 (7B)
2479,10,8,3,right,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
2480,10,94,13,left,PaLM 2 Bison,Open-Assistant StableLM SFT-7 (7B)
2481,10,95,13,left,PaLM 2 Bison (Code Chat),Open-Assistant StableLM SFT-7 (7B)
2482,10,10,13,left,Platypus-2 Instruct (70B),Open-Assistant StableLM SFT-7 (7B)
2483,10,2,13,left,Pythia-Chat-Base (7B),Open-Assistant StableLM SFT-7 (7B)
2484,10,6,13,tie,Qwen-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
2485,10,99,13,left,ReMM SLERP L2 13B,Open-Assistant StableLM SFT-7 (7B)
2486,10,1,13,tie,RedPajama-INCITE Chat (3B),Open-Assistant StableLM SFT-7 (7B)
2487,10,25,13,left,Vicuna v1.3 (13B),Open-Assistant StableLM SFT-7 (7B)
2488,10,25,12,right,Vicuna v1.3 (13B),StarCoderChat Alpha (16B)
2489,10,13,24,right,Open-Assistant StableLM SFT-7 (7B),Vicuna v1.3 (7B)
2490,10,24,12,right,Vicuna v1.3 (7B),StarCoderChat Alpha (16B)
2491,10,13,26,right,Open-Assistant StableLM SFT-7 (7B),Vicuna v1.5 (13B)
2492,10,12,26,left,StarCoderChat Alpha (16B),Vicuna v1.5 (13B)
2493,10,13,75,right,Open-Assistant StableLM SFT-7 (7B),command
2494,10,21,75,right,Vicuna-FastChat-T5 (3B),command
2495,10,75,98,left,command,Weaver 12k
2496,10,76,13,left,command-light,Open-Assistant StableLM SFT-7 (7B)
2497,10,76,12,right,command-light,StarCoderChat Alpha (16B)
2498,10,98,76,right,Weaver 12k,command-light
2499,10,79,13,left,command-nightly,Open-Assistant StableLM SFT-7 (7B)
2500,10,12,79,left,StarCoderChat Alpha (16B),command-nightly
2501,10,98,79,right,Weaver 12k,command-nightly
2502,7,97,98,left,Airoboros L2 70B,Weaver 12k
2503,7,29,98,right,Alpaca (7B),Weaver 12k
2504,7,5,98,left,Chronos Hermes (13B),Weaver 12k
2505,7,98,83,right,Weaver 12k,Claude Instant v1
2506,7,101,98,left,Claude v1,Weaver 12k
2507,7,98,100,right,Weaver 12k,Claude v1.2
2508,7,98,84,right,Weaver 12k,Claude v2
2509,7,98,19,right,Weaver 12k,Code Llama Instruct (13B)
2510,7,98,20,right,Weaver 12k,Code Llama Instruct (34B)
2511,7,98,18,right,Weaver 12k,Code Llama Instruct (7B)
2512,7,98,9,right,Weaver 12k,Dolly v2 (12B)
2513,7,7,98,left,Dolly v2 (3B),Weaver 12k
2514,7,8,98,right,Dolly v2 (7B),Weaver 12k
2515,7,98,31,right,Weaver 12k,Falcon Instruct (40B)
2516,7,30,98,right,Falcon Instruct (7B),Weaver 12k
2517,7,81,98,left,GPT 3.5 Turbo,Weaver 12k
2518,7,98,82,right,Weaver 12k,GPT 3.5 Turbo (16k)
2519,7,80,98,left,GPT 4,Weaver 12k
2520,7,4,98,right,GPT-NeoXT-Chat-Base (20B),Weaver 12k
2521,7,98,32,left,Weaver 12k,Guanaco (13B)
2522,7,33,98,left,Guanaco (33B),Weaver 12k
2523,7,98,85,left,Weaver 12k,Jurassic 2 Light
2524,7,86,98,left,Jurassic 2 Mid,Weaver 12k
2525,7,87,98,right,Jurassic 2 Ultra,Weaver 12k
2526,7,98,23,right,Weaver 12k,Koala (13B)
2527,7,22,98,left,LLaMA 2 SFT v10 (70B),Weaver 12k
2528,7,16,98,left,LLaMA-2-Chat (13B),Weaver 12k
2529,7,98,17,right,Weaver 12k,LLaMA-2-Chat (70B)
2530,7,15,98,left,LLaMA-2-Chat (7B),Weaver 12k
2531,7,98,93,right,Weaver 12k,Luminous Base Control
2532,7,90,98,right,Luminous Extended,Weaver 12k
2533,7,98,92,right,Weaver 12k,Luminous Extended Control
2534,7,89,98,left,Luminous Supreme Control,Weaver 12k
2535,7,28,98,right,MPT-Chat (30B),Weaver 12k
2536,7,98,27,left,Weaver 12k,MPT-Chat (7B)
2537,7,96,98,right,Mythalion 13B,Weaver 12k
2538,7,11,98,left,MythoMax-L2 (13B),Weaver 12k
2539,7,14,98,right,Open-Assistant Pythia SFT-4 (12B),Weaver 12k
2540,7,98,13,right,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
2541,7,98,94,right,Weaver 12k,PaLM 2 Bison
2542,7,98,95,right,Weaver 12k,PaLM 2 Bison (Code Chat)
2543,7,10,98,left,Platypus-2 Instruct (70B),Weaver 12k
2544,7,98,2,right,Weaver 12k,Pythia-Chat-Base (7B)
2545,7,6,98,right,Qwen-Chat (7B),Weaver 12k
2546,7,99,98,left,ReMM SLERP L2 13B,Weaver 12k
2547,7,98,1,right,Weaver 12k,RedPajama-INCITE Chat (3B)
2548,7,3,98,right,RedPajama-INCITE Chat (7B),Weaver 12k
2549,7,12,98,right,StarCoderChat Alpha (16B),Weaver 12k
2550,7,25,98,left,Vicuna v1.3 (13B),Weaver 12k
2551,7,24,98,right,Vicuna v1.3 (7B),Weaver 12k
2552,7,98,26,right,Weaver 12k,Vicuna v1.5 (13B)
2553,7,21,98,right,Vicuna-FastChat-T5 (3B),Weaver 12k
2554,7,97,7,left,Airoboros L2 70B,Dolly v2 (3B)
2555,7,23,97,right,Koala (13B),Airoboros L2 70B
2556,7,23,34,right,Koala (13B),Guanaco (65B)
2557,7,76,29,right,command-light,Alpaca (7B)
2558,7,5,76,left,Chronos Hermes (13B),command-light
2559,7,83,76,left,Claude Instant v1,command-light
2560,7,76,101,right,command-light,Claude v1
2561,7,76,100,right,command-light,Claude v1.2
2562,7,84,76,left,Claude v2,command-light
2563,7,19,76,left,Code Llama Instruct (13B),command-light
2564,7,20,76,left,Code Llama Instruct (34B),command-light
2565,7,76,18,right,command-light,Code Llama Instruct (7B)
2566,7,9,76,left,Dolly v2 (12B),command-light
2567,7,7,76,right,Dolly v2 (3B),command-light
2568,7,76,8,right,command-light,Dolly v2 (7B)
2569,7,76,31,right,command-light,Falcon Instruct (40B)
2570,7,76,30,right,command-light,Falcon Instruct (7B)
2571,7,81,76,left,GPT 3.5 Turbo,command-light
2572,7,82,76,left,GPT 3.5 Turbo (16k),command-light
2573,7,80,76,left,GPT 4,command-light
2574,7,76,4,right,command-light,GPT-NeoXT-Chat-Base (20B)
2575,7,32,76,left,Guanaco (13B),command-light
2576,7,33,76,left,Guanaco (33B),command-light
2577,7,85,76,right,Jurassic 2 Light,command-light
2578,7,86,76,left,Jurassic 2 Mid,command-light
2579,7,87,76,right,Jurassic 2 Ultra,command-light
2580,7,76,23,right,command-light,Koala (13B)
2581,7,76,22,right,command-light,LLaMA 2 SFT v10 (70B)
2582,7,16,76,left,LLaMA-2-Chat (13B),command-light
2583,7,76,17,right,command-light,LLaMA-2-Chat (70B)
2584,7,76,15,right,command-light,LLaMA-2-Chat (7B)
2585,7,76,93,right,command-light,Luminous Base Control
2586,7,92,76,left,Luminous Extended Control,command-light
2587,7,89,76,left,Luminous Supreme Control,command-light
2588,7,76,28,right,command-light,MPT-Chat (30B)
2589,7,27,76,left,MPT-Chat (7B),command-light
2590,7,76,96,right,command-light,Mythalion 13B
2591,7,11,76,left,MythoMax-L2 (13B),command-light
2592,7,76,14,left,command-light,Open-Assistant Pythia SFT-4 (12B)
2593,7,13,76,left,Open-Assistant StableLM SFT-7 (7B),command-light
2594,7,76,94,right,command-light,PaLM 2 Bison
2595,7,95,76,left,PaLM 2 Bison (Code Chat),command-light
2596,7,10,76,left,Platypus-2 Instruct (70B),command-light
2597,7,76,2,left,command-light,Pythia-Chat-Base (7B)
2598,7,6,76,left,Qwen-Chat (7B),command-light
2599,7,76,99,right,command-light,ReMM SLERP L2 13B
2600,7,76,1,tie,command-light,RedPajama-INCITE Chat (3B)
2601,7,76,3,right,command-light,RedPajama-INCITE Chat (7B)
2602,7,76,12,right,command-light,StarCoderChat Alpha (16B)
2603,7,25,76,left,Vicuna v1.3 (13B),command-light
2604,7,24,76,left,Vicuna v1.3 (7B),command-light
2605,7,26,76,left,Vicuna v1.5 (13B),command-light
2606,7,76,21,right,command-light,Vicuna-FastChat-T5 (3B)
2607,7,76,75,right,command-light,command
2608,7,29,88,left,Alpaca (7B),Luminous Supreme
2609,7,5,88,left,Chronos Hermes (13B),Luminous Supreme
2610,7,101,88,left,Claude v1,Luminous Supreme
2611,7,88,100,right,Luminous Supreme,Claude v1.2
2612,7,84,88,left,Claude v2,Luminous Supreme
2613,7,19,88,left,Code Llama Instruct (13B),Luminous Supreme
2614,7,88,20,right,Luminous Supreme,Code Llama Instruct (34B)
2615,7,88,18,right,Luminous Supreme,Code Llama Instruct (7B)
2616,7,88,9,right,Luminous Supreme,Dolly v2 (12B)
2617,7,88,7,tie,Luminous Supreme,Dolly v2 (3B)
2618,7,31,88,left,Falcon Instruct (40B),Luminous Supreme
2619,7,88,30,right,Luminous Supreme,Falcon Instruct (7B)
2620,7,81,88,left,GPT 3.5 Turbo,Luminous Supreme
2621,7,88,82,right,Luminous Supreme,GPT 3.5 Turbo (16k)
2622,7,80,88,left,GPT 4,Luminous Supreme
2623,7,88,4,right,Luminous Supreme,GPT-NeoXT-Chat-Base (20B)
2624,7,88,33,right,Luminous Supreme,Guanaco (33B)
2625,7,86,88,left,Jurassic 2 Mid,Luminous Supreme
2626,7,88,87,right,Luminous Supreme,Jurassic 2 Ultra
2627,7,88,23,tie,Luminous Supreme,Koala (13B)
2628,7,88,22,right,Luminous Supreme,LLaMA 2 SFT v10 (70B)
2629,7,88,16,right,Luminous Supreme,LLaMA-2-Chat (13B)
2630,7,17,88,left,LLaMA-2-Chat (70B),Luminous Supreme
2631,7,88,93,tie,Luminous Supreme,Luminous Base Control
2632,7,88,92,right,Luminous Supreme,Luminous Extended Control
2633,7,83,34,right,Claude Instant v1,Guanaco (65B)
2634,7,7,34,right,Dolly v2 (3B),Guanaco (65B)
2635,7,34,8,left,Guanaco (65B),Dolly v2 (7B)
2636,7,7,91,left,Dolly v2 (3B),Luminous Base
2637,7,91,32,right,Luminous Base,Guanaco (13B)
2638,7,23,91,left,Koala (13B),Luminous Base
2639,7,91,15,right,Luminous Base,LLaMA-2-Chat (7B)
2640,7,90,7,left,Luminous Extended,Dolly v2 (3B)
2641,7,90,23,tie,Luminous Extended,Koala (13B)
2642,7,7,89,right,Dolly v2 (3B),Luminous Supreme Control
2643,7,85,34,right,Jurassic 2 Light,Guanaco (65B)
2644,7,34,1,left,Guanaco (65B),RedPajama-INCITE Chat (3B)
2645,7,13,91,left,Open-Assistant StableLM SFT-7 (7B),Luminous Base
2646,7,88,13,right,Luminous Supreme,Open-Assistant StableLM SFT-7 (7B)
2647,7,91,27,tie,Luminous Base,MPT-Chat (7B)
2648,7,10,91,left,Platypus-2 Instruct (70B),Luminous Base
2649,7,91,75,left,Luminous Base,command
2650,7,98,75,left,Weaver 12k,command
2651,7,28,88,tie,MPT-Chat (30B),Luminous Supreme
2652,7,88,96,right,Luminous Supreme,Mythalion 13B
2653,7,11,88,left,MythoMax-L2 (13B),Luminous Supreme
2654,7,88,14,right,Luminous Supreme,Open-Assistant Pythia SFT-4 (12B)
2655,7,94,88,left,PaLM 2 Bison,Luminous Supreme
2656,7,88,95,right,Luminous Supreme,PaLM 2 Bison (Code Chat)
2657,7,88,2,right,Luminous Supreme,Pythia-Chat-Base (7B)
2658,7,88,6,right,Luminous Supreme,Qwen-Chat (7B)
2659,7,88,99,right,Luminous Supreme,ReMM SLERP L2 13B
2660,7,88,3,right,Luminous Supreme,RedPajama-INCITE Chat (7B)
2661,7,88,12,right,Luminous Supreme,StarCoderChat Alpha (16B)
2662,7,88,25,right,Luminous Supreme,Vicuna v1.3 (13B)
2663,7,88,24,right,Luminous Supreme,Vicuna v1.3 (7B)
2664,7,26,88,left,Vicuna v1.5 (13B),Luminous Supreme
2665,7,21,88,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
2666,7,79,88,left,command-nightly,Luminous Supreme
2667,7,98,79,right,Weaver 12k,command-nightly
2668,7,76,79,right,command-light,command-nightly
3071,12,81,97,left,GPT 3.5 Turbo,Airoboros L2 70B
3072,12,29,81,right,Alpaca (7B),GPT 3.5 Turbo
3073,12,81,5,left,GPT 3.5 Turbo,Chronos Hermes (13B)
3074,12,81,83,left,GPT 3.5 Turbo,Claude Instant v1
3075,12,101,81,right,Claude v1,GPT 3.5 Turbo
3076,12,84,81,right,Claude v2,GPT 3.5 Turbo
3077,12,81,19,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3078,12,81,20,left,GPT 3.5 Turbo,Code Llama Instruct (34B)
3079,12,18,81,right,Code Llama Instruct (7B),GPT 3.5 Turbo
3080,12,81,9,left,GPT 3.5 Turbo,Dolly v2 (12B)
3081,12,7,81,right,Dolly v2 (3B),GPT 3.5 Turbo
3082,12,8,81,right,Dolly v2 (7B),GPT 3.5 Turbo
3083,12,81,31,left,GPT 3.5 Turbo,Falcon Instruct (40B)
3084,12,81,30,left,GPT 3.5 Turbo,Falcon Instruct (7B)
3085,12,97,82,right,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3086,12,29,82,right,Alpaca (7B),GPT 3.5 Turbo (16k)
3087,12,5,82,right,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3088,12,83,82,right,Claude Instant v1,GPT 3.5 Turbo (16k)
3089,12,101,82,right,Claude v1,GPT 3.5 Turbo (16k)
3090,12,82,84,left,GPT 3.5 Turbo (16k),Claude v2
3091,12,82,19,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3092,12,20,82,right,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3093,12,82,18,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3094,12,82,9,left,GPT 3.5 Turbo (16k),Dolly v2 (12B)
3095,12,82,7,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
3096,12,8,82,right,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3097,12,82,31,left,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3098,12,82,30,left,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3099,12,97,19,left,Airoboros L2 70B,Code Llama Instruct (13B)
3100,12,19,83,right,Code Llama Instruct (13B),Claude Instant v1
3101,12,19,100,right,Code Llama Instruct (13B),Claude v1.2
3102,12,29,100,right,Alpaca (7B),Claude v1.2
3103,12,100,101,left,Claude v1.2,Claude v1
3104,12,5,98,left,Chronos Hermes (13B),Weaver 12k
3105,12,84,98,left,Claude v2,Weaver 12k
3106,12,19,98,right,Code Llama Instruct (13B),Weaver 12k
3107,12,98,18,left,Weaver 12k,Code Llama Instruct (7B)
3108,12,98,8,left,Weaver 12k,Dolly v2 (7B)
3109,12,98,32,right,Weaver 12k,Guanaco (13B)
3110,12,98,33,right,Weaver 12k,Guanaco (33B)
3111,12,98,34,right,Weaver 12k,Guanaco (65B)
3112,12,98,16,right,Weaver 12k,LLaMA-2-Chat (13B)
3113,12,15,98,left,LLaMA-2-Chat (7B),Weaver 12k
3114,12,98,14,left,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
3115,12,13,98,left,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3116,12,98,3,right,Weaver 12k,RedPajama-INCITE Chat (7B)
3117,12,18,100,right,Code Llama Instruct (7B),Claude v1.2
3118,12,8,100,right,Dolly v2 (7B),Claude v1.2
3119,12,100,20,left,Claude v1.2,Code Llama Instruct (34B)
3120,12,100,9,left,Claude v1.2,Dolly v2 (12B)
3121,12,7,100,right,Dolly v2 (3B),Claude v1.2
3122,12,100,31,left,Claude v1.2,Falcon Instruct (40B)
3123,12,100,30,left,Claude v1.2,Falcon Instruct (7B)
3124,12,100,85,left,Claude v1.2,Jurassic 2 Light
3125,12,85,81,right,Jurassic 2 Light,GPT 3.5 Turbo
3126,12,82,85,left,GPT 3.5 Turbo (16k),Jurassic 2 Light
3127,12,100,86,left,Claude v1.2,Jurassic 2 Mid
3128,12,86,81,right,Jurassic 2 Mid,GPT 3.5 Turbo
3129,12,86,82,right,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3130,12,87,100,right,Jurassic 2 Ultra,Claude v1.2
3131,12,87,81,right,Jurassic 2 Ultra,GPT 3.5 Turbo
3132,12,82,87,left,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3133,12,100,23,left,Claude v1.2,Koala (13B)
3134,12,23,81,right,Koala (13B),GPT 3.5 Turbo
3135,12,82,23,left,GPT 3.5 Turbo (16k),Koala (13B)
3136,12,100,22,left,Claude v1.2,LLaMA 2 SFT v10 (70B)
3137,12,81,22,left,GPT 3.5 Turbo,LLaMA 2 SFT v10 (70B)
3138,12,82,22,left,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3139,12,17,100,right,LLaMA-2-Chat (70B),Claude v1.2
3140,12,17,81,right,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3141,12,82,17,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (70B)
3142,12,93,100,right,Luminous Base Control,Claude v1.2
3143,12,81,93,left,GPT 3.5 Turbo,Luminous Base Control
3144,12,93,82,right,Luminous Base Control,GPT 3.5 Turbo (16k)
3145,12,90,100,right,Luminous Extended,Claude v1.2
3146,12,90,81,right,Luminous Extended,GPT 3.5 Turbo
3147,12,90,82,right,Luminous Extended,GPT 3.5 Turbo (16k)
3148,12,100,92,left,Claude v1.2,Luminous Extended Control
3149,12,81,92,left,GPT 3.5 Turbo,Luminous Extended Control
3150,12,92,82,right,Luminous Extended Control,GPT 3.5 Turbo (16k)
3151,12,100,89,left,Claude v1.2,Luminous Supreme Control
3152,12,89,81,right,Luminous Supreme Control,GPT 3.5 Turbo
3153,12,89,82,right,Luminous Supreme Control,GPT 3.5 Turbo (16k)
3154,12,100,28,left,Claude v1.2,MPT-Chat (30B)
3155,12,28,81,right,MPT-Chat (30B),GPT 3.5 Turbo
3156,12,28,82,right,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3157,12,27,100,right,MPT-Chat (7B),Claude v1.2
3158,12,81,27,left,GPT 3.5 Turbo,MPT-Chat (7B)
3159,12,82,27,left,GPT 3.5 Turbo (16k),MPT-Chat (7B)
3160,12,100,94,left,Claude v1.2,PaLM 2 Bison
3161,12,81,94,left,GPT 3.5 Turbo,PaLM 2 Bison
3162,12,82,94,left,GPT 3.5 Turbo (16k),PaLM 2 Bison
3163,12,100,10,left,Claude v1.2,Platypus-2 Instruct (70B)
3164,12,10,81,right,Platypus-2 Instruct (70B),GPT 3.5 Turbo
3165,12,10,82,right,Platypus-2 Instruct (70B),GPT 3.5 Turbo (16k)
3166,12,100,2,left,Claude v1.2,Pythia-Chat-Base (7B)
3167,12,2,81,right,Pythia-Chat-Base (7B),GPT 3.5 Turbo
3168,12,2,82,right,Pythia-Chat-Base (7B),GPT 3.5 Turbo (16k)
3169,12,100,1,left,Claude v1.2,RedPajama-INCITE Chat (3B)
3170,12,81,1,left,GPT 3.5 Turbo,RedPajama-INCITE Chat (3B)
3171,12,1,82,right,RedPajama-INCITE Chat (3B),GPT 3.5 Turbo (16k)
3172,12,12,100,right,StarCoderChat Alpha (16B),Claude v1.2
3173,12,12,81,right,StarCoderChat Alpha (16B),GPT 3.5 Turbo
3174,12,82,12,left,GPT 3.5 Turbo (16k),StarCoderChat Alpha (16B)
3175,12,100,25,left,Claude v1.2,Vicuna v1.3 (13B)
3176,12,81,25,left,GPT 3.5 Turbo,Vicuna v1.3 (13B)
3177,12,82,25,left,GPT 3.5 Turbo (16k),Vicuna v1.3 (13B)
3178,12,100,24,left,Claude v1.2,Vicuna v1.3 (7B)
3179,12,24,81,right,Vicuna v1.3 (7B),GPT 3.5 Turbo
3180,12,82,24,left,GPT 3.5 Turbo (16k),Vicuna v1.3 (7B)
3181,12,100,21,left,Claude v1.2,Vicuna-FastChat-T5 (3B)
3182,12,21,81,right,Vicuna-FastChat-T5 (3B),GPT 3.5 Turbo
3183,12,21,82,right,Vicuna-FastChat-T5 (3B),GPT 3.5 Turbo (16k)
3184,12,19,80,right,Code Llama Instruct (13B),GPT 4
3185,12,80,18,left,GPT 4,Code Llama Instruct (7B)
3186,12,80,81,right,GPT 4,GPT 3.5 Turbo
