id,prompt,model_x,model_y,winner,left,right
1666,16,15,11,left,LLaMA-2-Chat (7B),MythoMax-L2 (13B)
1667,16,14,15,right,Open-Assistant Pythia SFT-4 (12B),LLaMA-2-Chat (7B)
1668,16,15,13,left,LLaMA-2-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1669,16,94,15,right,PaLM 2 Bison,LLaMA-2-Chat (7B)
1670,16,15,95,left,LLaMA-2-Chat (7B),PaLM 2 Bison (Code Chat)
1671,16,10,15,right,Platypus-2 Instruct (70B),LLaMA-2-Chat (7B)
1672,16,15,2,left,LLaMA-2-Chat (7B),Pythia-Chat-Base (7B)
1673,16,6,15,right,Qwen-Chat (7B),LLaMA-2-Chat (7B)
1674,16,15,99,left,LLaMA-2-Chat (7B),ReMM SLERP L2 13B
1675,16,1,15,right,RedPajama-INCITE Chat (3B),LLaMA-2-Chat (7B)
1676,16,3,15,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1677,16,15,25,left,LLaMA-2-Chat (7B),Vicuna v1.3 (13B)
1678,16,15,24,left,LLaMA-2-Chat (7B),Vicuna v1.3 (7B)
1679,16,26,15,right,Vicuna v1.5 (13B),LLaMA-2-Chat (7B)
1680,16,21,15,right,Vicuna-FastChat-T5 (3B),LLaMA-2-Chat (7B)
1681,16,76,15,right,command-light,LLaMA-2-Chat (7B)
1682,16,76,98,left,command-light,Weaver 12k
1683,16,76,75,right,command-light,command
1684,2,98,97,right,Weaver 12k,Airoboros L2 70B
1685,2,29,98,left,Alpaca (7B),Weaver 12k
1686,2,98,5,right,Weaver 12k,Chronos Hermes (13B)
1687,2,98,83,right,Weaver 12k,Claude Instant v1
1688,2,101,98,left,Claude v1,Weaver 12k
1689,2,100,98,left,Claude v1.2,Weaver 12k
1690,2,84,98,left,Claude v2,Weaver 12k
1691,2,19,98,left,Code Llama Instruct (13B),Weaver 12k
1692,2,98,20,right,Weaver 12k,Code Llama Instruct (34B)
1693,2,98,18,right,Weaver 12k,Code Llama Instruct (7B)
1694,2,7,98,left,Dolly v2 (3B),Weaver 12k
1695,2,8,98,left,Dolly v2 (7B),Weaver 12k
1696,2,31,98,right,Falcon Instruct (40B),Weaver 12k
1697,2,30,98,left,Falcon Instruct (7B),Weaver 12k
1698,2,81,98,left,GPT 3.5 Turbo,Weaver 12k
1699,2,82,98,left,GPT 3.5 Turbo (16k),Weaver 12k
1700,2,80,98,left,GPT 4,Weaver 12k
1701,2,98,4,right,Weaver 12k,GPT-NeoXT-Chat-Base (20B)
1702,2,98,32,right,Weaver 12k,Guanaco (13B)
1703,2,98,33,right,Weaver 12k,Guanaco (33B)
1704,2,98,34,right,Weaver 12k,Guanaco (65B)
1705,2,98,85,right,Weaver 12k,Jurassic 2 Light
1706,2,86,98,left,Jurassic 2 Mid,Weaver 12k
1707,2,87,98,left,Jurassic 2 Ultra,Weaver 12k
1708,2,98,23,right,Weaver 12k,Koala (13B)
1709,2,22,98,left,LLaMA 2 SFT v10 (70B),Weaver 12k
1710,2,98,16,right,Weaver 12k,LLaMA-2-Chat (13B)
1711,2,98,17,right,Weaver 12k,LLaMA-2-Chat (70B)
1712,2,15,98,left,LLaMA-2-Chat (7B),Weaver 12k
1713,2,98,93,right,Weaver 12k,Luminous Base Control
1714,2,98,90,right,Weaver 12k,Luminous Extended
1715,2,92,98,left,Luminous Extended Control,Weaver 12k
1716,2,88,98,right,Luminous Supreme,Weaver 12k
1717,2,98,89,right,Weaver 12k,Luminous Supreme Control
1718,2,98,28,right,Weaver 12k,MPT-Chat (30B)
1719,2,98,27,right,Weaver 12k,MPT-Chat (7B)
1720,2,96,98,left,Mythalion 13B,Weaver 12k
1721,2,11,98,left,MythoMax-L2 (13B),Weaver 12k
1722,2,14,98,left,Open-Assistant Pythia SFT-4 (12B),Weaver 12k
1723,2,98,13,right,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
1724,2,98,94,right,Weaver 12k,PaLM 2 Bison
1725,2,95,98,left,PaLM 2 Bison (Code Chat),Weaver 12k
1726,2,98,10,right,Weaver 12k,Platypus-2 Instruct (70B)
1727,2,98,2,right,Weaver 12k,Pythia-Chat-Base (7B)
1728,2,6,98,left,Qwen-Chat (7B),Weaver 12k
1729,2,99,98,left,ReMM SLERP L2 13B,Weaver 12k
1730,2,1,98,left,RedPajama-INCITE Chat (3B),Weaver 12k
1731,2,98,3,right,Weaver 12k,RedPajama-INCITE Chat (7B)
1732,2,98,12,right,Weaver 12k,StarCoderChat Alpha (16B)
1733,2,98,25,right,Weaver 12k,Vicuna v1.3 (13B)
1734,2,98,24,right,Weaver 12k,Vicuna v1.3 (7B)
1735,2,26,98,left,Vicuna v1.5 (13B),Weaver 12k
1736,2,98,21,right,Weaver 12k,Vicuna-FastChat-T5 (3B)
1737,2,97,9,left,Airoboros L2 70B,Dolly v2 (12B)
1738,2,29,9,left,Alpaca (7B),Dolly v2 (12B)
1739,2,9,5,right,Dolly v2 (12B),Chronos Hermes (13B)
1740,2,83,9,left,Claude Instant v1,Dolly v2 (12B)
1741,2,101,9,left,Claude v1,Dolly v2 (12B)
1742,2,9,100,right,Dolly v2 (12B),Claude v1.2
1743,2,84,9,left,Claude v2,Dolly v2 (12B)
1744,2,19,9,left,Code Llama Instruct (13B),Dolly v2 (12B)
1745,2,20,9,left,Code Llama Instruct (34B),Dolly v2 (12B)
1746,2,9,18,right,Dolly v2 (12B),Code Llama Instruct (7B)
1747,2,97,91,left,Airoboros L2 70B,Luminous Base
1748,2,91,29,right,Luminous Base,Alpaca (7B)
1749,2,91,5,right,Luminous Base,Chronos Hermes (13B)
1750,2,91,83,right,Luminous Base,Claude Instant v1
1751,2,101,91,left,Claude v1,Luminous Base
1752,2,100,91,left,Claude v1.2,Luminous Base
1753,2,91,84,right,Luminous Base,Claude v2
1754,2,19,91,left,Code Llama Instruct (13B),Luminous Base
1755,2,20,91,left,Code Llama Instruct (34B),Luminous Base
1756,2,18,91,left,Code Llama Instruct (7B),Luminous Base
1757,2,7,91,left,Dolly v2 (3B),Luminous Base
1758,2,91,8,right,Luminous Base,Dolly v2 (7B)
1759,2,91,31,right,Luminous Base,Falcon Instruct (40B)
1760,2,30,91,left,Falcon Instruct (7B),Luminous Base
1761,2,91,81,right,Luminous Base,GPT 3.5 Turbo
1762,2,91,82,right,Luminous Base,GPT 3.5 Turbo (16k)
1763,2,91,80,right,Luminous Base,GPT 4
1764,2,91,4,right,Luminous Base,GPT-NeoXT-Chat-Base (20B)
1765,2,32,91,right,Guanaco (13B),Luminous Base
1766,2,91,33,right,Luminous Base,Guanaco (33B)
1767,2,91,34,right,Luminous Base,Guanaco (65B)
1768,2,85,91,right,Jurassic 2 Light,Luminous Base
1769,2,86,91,left,Jurassic 2 Mid,Luminous Base
1770,2,87,91,left,Jurassic 2 Ultra,Luminous Base
1771,2,91,23,right,Luminous Base,Koala (13B)
1772,2,22,91,left,LLaMA 2 SFT v10 (70B),Luminous Base
1773,2,16,91,left,LLaMA-2-Chat (13B),Luminous Base
1774,2,17,91,left,LLaMA-2-Chat (70B),Luminous Base
1775,2,91,15,right,Luminous Base,LLaMA-2-Chat (7B)
1776,2,90,19,right,Luminous Extended,Code Llama Instruct (13B)
1777,2,20,90,right,Code Llama Instruct (34B),Luminous Extended
1778,2,12,19,right,StarCoderChat Alpha (16B),Code Llama Instruct (13B)
1779,2,12,20,right,StarCoderChat Alpha (16B),Code Llama Instruct (34B)
1780,2,9,8,right,Dolly v2 (12B),Dolly v2 (7B)
1781,2,3,9,left,RedPajama-INCITE Chat (7B),Dolly v2 (12B)
1782,2,91,3,right,Luminous Base,RedPajama-INCITE Chat (7B)
1783,2,9,26,right,Dolly v2 (12B),Vicuna v1.5 (13B)
1784,2,26,91,left,Vicuna v1.5 (13B),Luminous Base
1785,2,9,7,right,Dolly v2 (12B),Dolly v2 (3B)
1786,2,31,9,right,Falcon Instruct (40B),Dolly v2 (12B)
1787,2,9,30,right,Dolly v2 (12B),Falcon Instruct (7B)
1788,2,81,9,left,GPT 3.5 Turbo,Dolly v2 (12B)
1789,2,9,82,right,Dolly v2 (12B),GPT 3.5 Turbo (16k)
1790,2,80,9,left,GPT 4,Dolly v2 (12B)
1791,2,4,9,left,GPT-NeoXT-Chat-Base (20B),Dolly v2 (12B)
1792,2,32,9,left,Guanaco (13B),Dolly v2 (12B)
1793,2,9,33,right,Dolly v2 (12B),Guanaco (33B)
1794,2,34,9,right,Guanaco (65B),Dolly v2 (12B)
1795,2,85,9,right,Jurassic 2 Light,Dolly v2 (12B)
1796,2,9,86,right,Dolly v2 (12B),Jurassic 2 Mid
1797,2,87,9,right,Jurassic 2 Ultra,Dolly v2 (12B)
1798,2,23,9,left,Koala (13B),Dolly v2 (12B)
1799,2,22,9,left,LLaMA 2 SFT v10 (70B),Dolly v2 (12B)
1800,2,16,9,left,LLaMA-2-Chat (13B),Dolly v2 (12B)
1801,2,9,17,right,Dolly v2 (12B),LLaMA-2-Chat (70B)
1802,2,15,9,right,LLaMA-2-Chat (7B),Dolly v2 (12B)
1803,2,9,93,right,Dolly v2 (12B),Luminous Base Control
1804,2,91,93,right,Luminous Base,Luminous Base Control
1805,2,92,9,right,Luminous Extended Control,Dolly v2 (12B)
1806,2,91,92,right,Luminous Base,Luminous Extended Control
1807,2,9,88,left,Dolly v2 (12B),Luminous Supreme
1808,2,88,91,tie,Luminous Supreme,Luminous Base
1809,2,89,9,right,Luminous Supreme Control,Dolly v2 (12B)
1810,2,91,89,right,Luminous Base,Luminous Supreme Control
1811,2,9,28,right,Dolly v2 (12B),MPT-Chat (30B)
1812,2,28,91,left,MPT-Chat (30B),Luminous Base
1813,2,9,27,right,Dolly v2 (12B),MPT-Chat (7B)
1814,2,27,91,left,MPT-Chat (7B),Luminous Base
1815,2,96,9,left,Mythalion 13B,Dolly v2 (12B)
1816,2,91,96,right,Luminous Base,Mythalion 13B
1817,2,9,11,right,Dolly v2 (12B),MythoMax-L2 (13B)
1818,2,91,11,right,Luminous Base,MythoMax-L2 (13B)
1819,2,14,9,left,Open-Assistant Pythia SFT-4 (12B),Dolly v2 (12B)
1820,2,14,91,left,Open-Assistant Pythia SFT-4 (12B),Luminous Base
1821,2,13,9,left,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (12B)
1822,2,91,13,right,Luminous Base,Open-Assistant StableLM SFT-7 (7B)
1823,2,94,9,right,PaLM 2 Bison,Dolly v2 (12B)
1824,2,94,91,left,PaLM 2 Bison,Luminous Base
1825,2,9,95,right,Dolly v2 (12B),PaLM 2 Bison (Code Chat)
1826,2,95,91,left,PaLM 2 Bison (Code Chat),Luminous Base
1827,2,9,10,right,Dolly v2 (12B),Platypus-2 Instruct (70B)
1828,2,91,10,right,Luminous Base,Platypus-2 Instruct (70B)
1829,2,2,9,right,Pythia-Chat-Base (7B),Dolly v2 (12B)
1830,2,91,2,right,Luminous Base,Pythia-Chat-Base (7B)
1831,2,9,6,right,Dolly v2 (12B),Qwen-Chat (7B)
1832,2,6,91,right,Qwen-Chat (7B),Luminous Base
1833,2,99,9,left,ReMM SLERP L2 13B,Dolly v2 (12B)
1834,2,91,99,right,Luminous Base,ReMM SLERP L2 13B
1835,2,9,1,right,Dolly v2 (12B),RedPajama-INCITE Chat (3B)
1836,2,1,91,left,RedPajama-INCITE Chat (3B),Luminous Base
1837,2,9,25,right,Dolly v2 (12B),Vicuna v1.3 (13B)
1838,2,25,91,left,Vicuna v1.3 (13B),Luminous Base
1839,2,9,24,right,Dolly v2 (12B),Vicuna v1.3 (7B)
1840,2,91,24,right,Luminous Base,Vicuna v1.3 (7B)
1841,2,21,9,left,Vicuna-FastChat-T5 (3B),Dolly v2 (12B)
1842,2,21,91,left,Vicuna-FastChat-T5 (3B),Luminous Base
1843,2,75,9,left,command,Dolly v2 (12B)
1844,2,91,75,right,Luminous Base,command
1845,2,75,98,left,command,Weaver 12k
1846,2,9,76,right,Dolly v2 (12B),command-light
1847,2,91,76,right,Luminous Base,command-light
1848,2,98,76,right,Weaver 12k,command-light
1849,2,79,9,left,command-nightly,Dolly v2 (12B)
1850,2,79,91,left,command-nightly,Luminous Base
1851,2,79,98,left,command-nightly,Weaver 12k
1852,14,97,3,left,Airoboros L2 70B,RedPajama-INCITE Chat (7B)
1853,14,3,29,right,RedPajama-INCITE Chat (7B),Alpaca (7B)
1854,14,5,3,right,Chronos Hermes (13B),RedPajama-INCITE Chat (7B)
1855,14,83,3,left,Claude Instant v1,RedPajama-INCITE Chat (7B)
1856,14,101,3,left,Claude v1,RedPajama-INCITE Chat (7B)
1857,14,3,100,right,RedPajama-INCITE Chat (7B),Claude v1.2
1858,14,84,3,left,Claude v2,RedPajama-INCITE Chat (7B)
1859,14,19,3,right,Code Llama Instruct (13B),RedPajama-INCITE Chat (7B)
1860,14,20,3,right,Code Llama Instruct (34B),RedPajama-INCITE Chat (7B)
1861,14,18,3,left,Code Llama Instruct (7B),RedPajama-INCITE Chat (7B)
1862,14,3,9,right,RedPajama-INCITE Chat (7B),Dolly v2 (12B)
1863,14,7,3,left,Dolly v2 (3B),RedPajama-INCITE Chat (7B)
1864,14,8,3,right,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
1865,14,3,31,right,RedPajama-INCITE Chat (7B),Falcon Instruct (40B)
1866,14,3,30,right,RedPajama-INCITE Chat (7B),Falcon Instruct (7B)
1867,14,3,81,right,RedPajama-INCITE Chat (7B),GPT 3.5 Turbo
1868,14,82,3,left,GPT 3.5 Turbo (16k),RedPajama-INCITE Chat (7B)
1869,14,80,3,left,GPT 4,RedPajama-INCITE Chat (7B)
1870,14,3,4,right,RedPajama-INCITE Chat (7B),GPT-NeoXT-Chat-Base (20B)
1871,14,3,32,left,RedPajama-INCITE Chat (7B),Guanaco (13B)
1872,14,3,33,right,RedPajama-INCITE Chat (7B),Guanaco (33B)
1873,14,34,3,left,Guanaco (65B),RedPajama-INCITE Chat (7B)
1874,14,3,85,left,RedPajama-INCITE Chat (7B),Jurassic 2 Light
1875,14,3,86,left,RedPajama-INCITE Chat (7B),Jurassic 2 Mid
1876,14,3,87,right,RedPajama-INCITE Chat (7B),Jurassic 2 Ultra
1877,14,23,3,right,Koala (13B),RedPajama-INCITE Chat (7B)
1878,14,3,22,right,RedPajama-INCITE Chat (7B),LLaMA 2 SFT v10 (70B)
1879,14,16,3,left,LLaMA-2-Chat (13B),RedPajama-INCITE Chat (7B)
1880,14,17,3,left,LLaMA-2-Chat (70B),RedPajama-INCITE Chat (7B)
1881,14,3,15,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (7B)
1882,14,3,91,left,RedPajama-INCITE Chat (7B),Luminous Base
1883,14,93,3,right,Luminous Base Control,RedPajama-INCITE Chat (7B)
1884,14,92,3,left,Luminous Extended Control,RedPajama-INCITE Chat (7B)
1885,14,88,3,right,Luminous Supreme,RedPajama-INCITE Chat (7B)
1886,14,89,3,right,Luminous Supreme Control,RedPajama-INCITE Chat (7B)
1887,14,28,3,left,MPT-Chat (30B),RedPajama-INCITE Chat (7B)
1888,14,27,3,left,MPT-Chat (7B),RedPajama-INCITE Chat (7B)
1889,14,3,11,right,RedPajama-INCITE Chat (7B),MythoMax-L2 (13B)
1890,14,3,14,right,RedPajama-INCITE Chat (7B),Open-Assistant Pythia SFT-4 (12B)
1891,14,94,3,right,PaLM 2 Bison,RedPajama-INCITE Chat (7B)
1892,14,3,95,right,RedPajama-INCITE Chat (7B),PaLM 2 Bison (Code Chat)
1893,14,3,10,right,RedPajama-INCITE Chat (7B),Platypus-2 Instruct (70B)
1894,14,3,2,right,RedPajama-INCITE Chat (7B),Pythia-Chat-Base (7B)
1895,14,3,6,right,RedPajama-INCITE Chat (7B),Qwen-Chat (7B)
1896,14,99,3,left,ReMM SLERP L2 13B,RedPajama-INCITE Chat (7B)
1897,14,3,1,right,RedPajama-INCITE Chat (7B),RedPajama-INCITE Chat (3B)
1898,14,13,97,right,Open-Assistant StableLM SFT-7 (7B),Airoboros L2 70B
1899,14,29,13,left,Alpaca (7B),Open-Assistant StableLM SFT-7 (7B)
1900,14,13,5,left,Open-Assistant StableLM SFT-7 (7B),Chronos Hermes (13B)
1901,14,13,83,right,Open-Assistant StableLM SFT-7 (7B),Claude Instant v1
1902,14,13,101,right,Open-Assistant StableLM SFT-7 (7B),Claude v1
1903,14,100,13,left,Claude v1.2,Open-Assistant StableLM SFT-7 (7B)
1904,14,13,84,right,Open-Assistant StableLM SFT-7 (7B),Claude v2
1905,14,13,19,right,Open-Assistant StableLM SFT-7 (7B),Code Llama Instruct (13B)
1906,14,13,20,right,Open-Assistant StableLM SFT-7 (7B),Code Llama Instruct (34B)
1907,14,13,18,right,Open-Assistant StableLM SFT-7 (7B),Code Llama Instruct (7B)
1908,14,13,9,right,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (12B)
1909,14,7,13,left,Dolly v2 (3B),Open-Assistant StableLM SFT-7 (7B)
1910,14,13,8,right,Open-Assistant StableLM SFT-7 (7B),Dolly v2 (7B)
1911,14,31,13,left,Falcon Instruct (40B),Open-Assistant StableLM SFT-7 (7B)
1912,14,13,30,right,Open-Assistant StableLM SFT-7 (7B),Falcon Instruct (7B)
1913,14,13,81,right,Open-Assistant StableLM SFT-7 (7B),GPT 3.5 Turbo
1914,14,82,13,left,GPT 3.5 Turbo (16k),Open-Assistant StableLM SFT-7 (7B)
1915,14,13,80,right,Open-Assistant StableLM SFT-7 (7B),GPT 4
1916,14,4,13,left,GPT-NeoXT-Chat-Base (20B),Open-Assistant StableLM SFT-7 (7B)
1917,14,32,13,left,Guanaco (13B),Open-Assistant StableLM SFT-7 (7B)
1918,14,13,33,right,Open-Assistant StableLM SFT-7 (7B),Guanaco (33B)
1919,14,34,13,left,Guanaco (65B),Open-Assistant StableLM SFT-7 (7B)
1920,14,85,13,right,Jurassic 2 Light,Open-Assistant StableLM SFT-7 (7B)
1921,14,13,86,left,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Mid
1922,14,13,87,right,Open-Assistant StableLM SFT-7 (7B),Jurassic 2 Ultra
1923,14,13,23,right,Open-Assistant StableLM SFT-7 (7B),Koala (13B)
1924,14,13,22,right,Open-Assistant StableLM SFT-7 (7B),LLaMA 2 SFT v10 (70B)
1925,14,13,16,right,Open-Assistant StableLM SFT-7 (7B),LLaMA-2-Chat (13B)
1926,14,13,17,right,Open-Assistant StableLM SFT-7 (7B),LLaMA-2-Chat (70B)
1927,14,13,15,right,Open-Assistant StableLM SFT-7 (7B),LLaMA-2-Chat (7B)
1928,14,91,13,tie,Luminous Base,Open-Assistant StableLM SFT-7 (7B)
1929,14,93,13,right,Luminous Base Control,Open-Assistant StableLM SFT-7 (7B)
1930,14,92,13,left,Luminous Extended Control,Open-Assistant StableLM SFT-7 (7B)
1931,14,88,13,tie,Luminous Supreme,Open-Assistant StableLM SFT-7 (7B)
1932,14,89,13,left,Luminous Supreme Control,Open-Assistant StableLM SFT-7 (7B)
1933,14,28,13,left,MPT-Chat (30B),Open-Assistant StableLM SFT-7 (7B)
1934,14,27,13,right,MPT-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
1935,14,13,11,right,Open-Assistant StableLM SFT-7 (7B),MythoMax-L2 (13B)
1936,14,13,14,left,Open-Assistant StableLM SFT-7 (7B),Open-Assistant Pythia SFT-4 (12B)
1937,14,90,97,right,Luminous Extended,Airoboros L2 70B
1938,14,90,29,right,Luminous Extended,Alpaca (7B)
1939,14,90,5,right,Luminous Extended,Chronos Hermes (13B)
1940,14,90,83,right,Luminous Extended,Claude Instant v1
1941,14,90,101,right,Luminous Extended,Claude v1
1942,14,100,90,left,Claude v1.2,Luminous Extended
1943,14,90,84,right,Luminous Extended,Claude v2
1944,14,19,90,left,Code Llama Instruct (13B),Luminous Extended
1945,14,90,20,right,Luminous Extended,Code Llama Instruct (34B)
1946,14,18,90,left,Code Llama Instruct (7B),Luminous Extended
1947,14,90,9,right,Luminous Extended,Dolly v2 (12B)
1948,14,90,7,right,Luminous Extended,Dolly v2 (3B)
1949,14,8,90,left,Dolly v2 (7B),Luminous Extended
1950,14,31,90,left,Falcon Instruct (40B),Luminous Extended
1951,14,30,90,left,Falcon Instruct (7B),Luminous Extended
1952,14,80,90,left,GPT 4,Luminous Extended
1953,14,4,90,left,GPT-NeoXT-Chat-Base (20B),Luminous Extended
1954,14,90,32,right,Luminous Extended,Guanaco (13B)
1955,14,90,33,right,Luminous Extended,Guanaco (33B)
1956,14,34,90,left,Guanaco (65B),Luminous Extended
1957,14,90,85,right,Luminous Extended,Jurassic 2 Light
1958,14,86,90,right,Jurassic 2 Mid,Luminous Extended
1959,14,87,90,left,Jurassic 2 Ultra,Luminous Extended
1960,14,23,90,right,Koala (13B),Luminous Extended
1961,14,22,90,left,LLaMA 2 SFT v10 (70B),Luminous Extended
1962,14,16,90,left,LLaMA-2-Chat (13B),Luminous Extended
1963,14,90,17,right,Luminous Extended,LLaMA-2-Chat (70B)
1964,14,15,90,left,LLaMA-2-Chat (7B),Luminous Extended
1965,14,91,90,right,Luminous Base,Luminous Extended
1966,14,93,90,left,Luminous Base Control,Luminous Extended
1967,14,20,81,right,Code Llama Instruct (34B),GPT 3.5 Turbo
1968,14,20,82,right,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
1969,14,20,99,right,Code Llama Instruct (34B),ReMM SLERP L2 13B
1970,14,8,99,right,Dolly v2 (7B),ReMM SLERP L2 13B
1971,14,20,98,left,Code Llama Instruct (34B),Weaver 12k
1972,14,98,8,right,Weaver 12k,Dolly v2 (7B)
1973,14,98,3,right,Weaver 12k,RedPajama-INCITE Chat (7B)
1974,14,90,26,right,Luminous Extended,Vicuna v1.5 (13B)
1975,14,26,13,left,Vicuna v1.5 (13B),Open-Assistant StableLM SFT-7 (7B)
1976,14,3,26,right,RedPajama-INCITE Chat (7B),Vicuna v1.5 (13B)
1977,14,92,90,left,Luminous Extended Control,Luminous Extended
1978,14,88,90,tie,Luminous Supreme,Luminous Extended
1979,14,90,89,right,Luminous Extended,Luminous Supreme Control
1980,14,90,28,right,Luminous Extended,MPT-Chat (30B)
1981,14,90,27,right,Luminous Extended,MPT-Chat (7B)
1982,14,90,11,right,Luminous Extended,MythoMax-L2 (13B)
1983,14,90,14,right,Luminous Extended,Open-Assistant Pythia SFT-4 (12B)
1984,14,90,94,right,Luminous Extended,PaLM 2 Bison
1985,14,94,13,right,PaLM 2 Bison,Open-Assistant StableLM SFT-7 (7B)
1986,14,95,90,left,PaLM 2 Bison (Code Chat),Luminous Extended
1987,14,13,95,right,Open-Assistant StableLM SFT-7 (7B),PaLM 2 Bison (Code Chat)
1988,14,90,10,right,Luminous Extended,Platypus-2 Instruct (70B)
1989,14,10,13,right,Platypus-2 Instruct (70B),Open-Assistant StableLM SFT-7 (7B)
1990,14,2,90,right,Pythia-Chat-Base (7B),Luminous Extended
1991,14,2,13,left,Pythia-Chat-Base (7B),Open-Assistant StableLM SFT-7 (7B)
1992,14,6,90,left,Qwen-Chat (7B),Luminous Extended
1993,14,13,6,right,Open-Assistant StableLM SFT-7 (7B),Qwen-Chat (7B)
1994,14,1,90,right,RedPajama-INCITE Chat (3B),Luminous Extended
1995,14,1,13,right,RedPajama-INCITE Chat (3B),Open-Assistant StableLM SFT-7 (7B)
1996,14,12,90,left,StarCoderChat Alpha (16B),Luminous Extended
1997,14,12,13,left,StarCoderChat Alpha (16B),Open-Assistant StableLM SFT-7 (7B)
1998,14,3,12,right,RedPajama-INCITE Chat (7B),StarCoderChat Alpha (16B)
1999,14,90,25,right,Luminous Extended,Vicuna v1.3 (13B)
2000,14,25,13,left,Vicuna v1.3 (13B),Open-Assistant StableLM SFT-7 (7B)
2001,14,25,3,left,Vicuna v1.3 (13B),RedPajama-INCITE Chat (7B)
2002,14,24,90,left,Vicuna v1.3 (7B),Luminous Extended
2003,14,24,13,left,Vicuna v1.3 (7B),Open-Assistant StableLM SFT-7 (7B)
2004,14,3,24,right,RedPajama-INCITE Chat (7B),Vicuna v1.3 (7B)
2005,14,21,90,left,Vicuna-FastChat-T5 (3B),Luminous Extended
2006,14,13,21,right,Open-Assistant StableLM SFT-7 (7B),Vicuna-FastChat-T5 (3B)
2007,14,3,21,right,RedPajama-INCITE Chat (7B),Vicuna-FastChat-T5 (3B)
2008,14,90,75,right,Luminous Extended,command
2009,14,13,75,right,Open-Assistant StableLM SFT-7 (7B),command
2010,14,75,3,right,command,RedPajama-INCITE Chat (7B)
2011,14,90,76,right,Luminous Extended,command-light
2012,14,76,13,left,command-light,Open-Assistant StableLM SFT-7 (7B)
2013,14,76,3,right,command-light,RedPajama-INCITE Chat (7B)
2014,14,79,90,right,command-nightly,Luminous Extended
2015,14,79,13,right,command-nightly,Open-Assistant StableLM SFT-7 (7B)
2016,14,3,79,right,RedPajama-INCITE Chat (7B),command-nightly
2017,4,97,98,left,Airoboros L2 70B,Weaver 12k
2018,4,98,29,right,Weaver 12k,Alpaca (7B)
2019,4,5,98,left,Chronos Hermes (13B),Weaver 12k
2020,4,98,83,right,Weaver 12k,Claude Instant v1
2021,4,101,98,left,Claude v1,Weaver 12k
2022,4,98,100,right,Weaver 12k,Claude v1.2
2023,4,98,84,right,Weaver 12k,Claude v2
2024,4,19,98,right,Code Llama Instruct (13B),Weaver 12k
2025,4,98,20,right,Weaver 12k,Code Llama Instruct (34B)
2026,4,18,98,right,Code Llama Instruct (7B),Weaver 12k
2027,4,98,7,right,Weaver 12k,Dolly v2 (3B)
2028,4,98,8,right,Weaver 12k,Dolly v2 (7B)
2029,4,98,31,right,Weaver 12k,Falcon Instruct (40B)
2030,4,30,98,left,Falcon Instruct (7B),Weaver 12k
2031,4,98,81,right,Weaver 12k,GPT 3.5 Turbo
2032,4,98,82,right,Weaver 12k,GPT 3.5 Turbo (16k)
2033,4,98,80,right,Weaver 12k,GPT 4
2034,4,4,98,left,GPT-NeoXT-Chat-Base (20B),Weaver 12k
2035,4,32,98,right,Guanaco (13B),Weaver 12k
2036,4,34,98,right,Guanaco (65B),Weaver 12k
2037,4,98,85,right,Weaver 12k,Jurassic 2 Light
2038,4,98,86,right,Weaver 12k,Jurassic 2 Mid
2039,4,87,98,left,Jurassic 2 Ultra,Weaver 12k
2040,4,98,23,left,Weaver 12k,Koala (13B)
2041,4,22,98,left,LLaMA 2 SFT v10 (70B),Weaver 12k
2042,4,16,98,left,LLaMA-2-Chat (13B),Weaver 12k
2043,4,17,98,right,LLaMA-2-Chat (70B),Weaver 12k
2044,4,15,98,left,LLaMA-2-Chat (7B),Weaver 12k
2045,4,91,98,right,Luminous Base,Weaver 12k
2046,4,93,98,left,Luminous Base Control,Weaver 12k
2047,4,98,92,right,Weaver 12k,Luminous Extended Control
2048,4,88,98,right,Luminous Supreme,Weaver 12k
2049,4,98,89,left,Weaver 12k,Luminous Supreme Control
2050,4,98,28,right,Weaver 12k,MPT-Chat (30B)
2051,4,27,98,left,MPT-Chat (7B),Weaver 12k
2052,4,96,98,left,Mythalion 13B,Weaver 12k
2053,4,11,98,left,MythoMax-L2 (13B),Weaver 12k
2054,4,14,98,left,Open-Assistant Pythia SFT-4 (12B),Weaver 12k
2055,4,98,13,right,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
2056,4,94,98,left,PaLM 2 Bison,Weaver 12k
2057,4,98,95,right,Weaver 12k,PaLM 2 Bison (Code Chat)
2058,4,98,10,right,Weaver 12k,Platypus-2 Instruct (70B)
2059,4,98,2,right,Weaver 12k,Pythia-Chat-Base (7B)
2060,4,98,6,right,Weaver 12k,Qwen-Chat (7B)
2061,4,99,98,left,ReMM SLERP L2 13B,Weaver 12k
2062,4,1,98,right,RedPajama-INCITE Chat (3B),Weaver 12k
